Position_X,Position_Y,Position_Z,Time
-1065.462,-60.2782,338.9416,706944.626
-998.6149,-67.5861,332.2117,706951.936
-932.5861,-73.7811,325.684,706957.3146
-900.8062,-77.5181,319.6535,706961.9989
-864.8754,-80.5939,324.9758,706965.9393
-833.6467,-84.3668,316.6454,706969.8595
-800.1213,-88.0449,316.1748,706973.8338
-769.0406,-91.878,307.4989,706977.7027
-733.5798,-95.3786,313.5283,706981.6996
-702.9309,-98.6287,305.6787,706985.6944
-671.7612,-103.1749,297.6056,706989.5612
-636.4396,-106.8277,309.2194,706993.5899
-605.4814,-110.4045,299.9342,706997.5046
-572.5208,-114.1241,301.6647,707001.4308
-542.7051,-118.3689,287.5687,707005.4758
-512.0082,-122.8448,281.4824,707009.4356
-479.2744,-126.2581,285.4778,707013.2426
-448.4496,-130.8685,279.2628,707017.1851
-417.5939,-134.7674,275.9127,707021.1132
-386.1627,-139.2641,275.0525,707025.2258
-357.0364,-144.1456,256.2025,707029.017
-325.7023,-147.995,255.9712,707032.9256
-295.142,-152.2912,248.4708,707036.8642
-265.3786,-156.7425,247.0527,707040.8482
-234.843,-160.8547,240.2982,707044.7708
-205.1749,-164.8563,240.2354,707048.701
-175.7104,-169.438,232.7367,707052.6857
-145.7358,-174.4027,221.3018,707056.6066
-116.4484,-178.3689,219.61,707060.5498
-87.085,-183.6028,213.2856,707064.5536
-57.8411,-188.0702,201.9399,707068.501
-27.9248,-192.7638,191.9239,707072.6758
28.5502,-201.6259,184.117,707080.3226
56.3708,-205.4999,183.7916,707084.8312
85.8618,-210.7694,170.3212,707088.3167
114.641,-216.4057,158.8261,707092.1284
141.8292,-219.8217,160.7545,707096.2368
170.8918,-225.753,144.8726,707100.1831
198.5357,-230.3474,139.9977,707103.9882
224.8248,-234.1797,134.5499,707107.9944
252.9733,-239.8904,124.8435,707111.8999
282.347,-244.787,113.7794,707115.859
306.5828,-248.5729,113.7211,707119.859
335.5215,-253.5537,103.3342,707123.7598
362.4162,-258.917,91.0642,707127.7265
387.3986,-263.6434,89.4688,707131.7496
414.4173,-268.4012,79.0004,707135.628
441.5664,-274.0462,67.4871,707139.5881
467.7832,-278.3114,57.5002,707143.5995
496.4592,-284.3658,42.1213,707147.486
523.2616,-289.8736,30.4092,707151.4497
548.4176,-294.097,23.5,707155.644
572.0735,-298.8077,21.1569,707159.3946
598.0515,-304.4788,14.2679,707163.3431
617.113,-308.8363,29.7527,707167.3324
638.2645,-314.2804,38.4135,707171.195
659.2186,-317.6697,46.1586,707175.3658
681.1038,-322.0491,52.5339,707179.3287
703.4317,-327.1094,57.7616,707183.099
724.5953,-332.0786,65.7867,707187.1524
745.6353,-336.5529,73.8531,707191.1256
765.0898,-341.8676,84.6036,707195.1099
783.6646,-345.8055,97.7637,707199.0178
802.6211,-350.0408,107.4922,707202.768
827.8259,-354.7174,105.5312,707206.8898
849.4606,-359.8228,109.9858,707210.7639
869.2996,-364.516,119.5167,707214.6137
891.4854,-369.4103,122.709,707218.611
910.9168,-373.9663,130.1612,707222.9324
939.9707,-382.7056,119.7961,707226.5676
945.3307,-382.7469,156.0809,707230.475
977.3052,-390.3659,138.9,707234.4898
995.853,-393.597,149.4766,707238.4896
1020.0884,-399.8078,148.6385,707242.4785
1041.6309,-404.919,152.9415,707246.3508
